SiteDetails,Time,RecordDate,DayOfWeek,TimeSlot,WiFiCount,Average,DayType,AccessControlCount,Country,Floor,CompositeKey,LocationCode
RND Building,13:00:00,5/8/2025,Thursday,13:00 - 13:15,1,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_13:00:00_13:00 - 13:15_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,15:00:00,5/8/2025,Thursday,15:00 - 15:15,1,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_15:00:00_15:00 - 15:15_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,5:00:00,5/8/2025,Thursday,05:00 - 05:15,2,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_05:00:00_05:00 - 05:15_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,10:15:00,5/8/2025,Thursday,10:15 - 10:30,27,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_10:15:00_10:15 - 10:30_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,19:45:00,5/8/2025,Thursday,19:45 - 20:00,1,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_19:45:00_19:45 - 20:00_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,9:45:00,5/8/2025,Thursday,09:45 - 10:00,10,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_09:45:00_09:45 - 10:00_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,4:00:00,5/8/2025,Thursday,04:00 - 04:15,2,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_04:00:00_04:00 - 04:15_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,12:15:00,5/8/2025,Thursday,12:15 - 12:30,13,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_12:15:00_12:15 - 12:30_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,16:15:00,5/8/2025,Thursday,16:15 - 16:30,2,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_16:15:00_16:15 - 16:30_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,1:15:00,5/8/2025,Thursday,01:15 - 01:30,2,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_01:15:00_01:15 - 01:30_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,2:45:00,5/8/2025,Thursday,02:45 - 03:00,2,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_02:45:00_02:45 - 03:00_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,10:45:00,5/8/2025,Thursday,10:45 - 11:00,15,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_10:45:00_10:45 - 11:00_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,17:30:00,5/8/2025,Thursday,17:30 - 17:45,6,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_17:30:00_17:30 - 17:45_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,17:15:00,5/8/2025,Thursday,17:15 - 17:30,2,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_17:15:00_17:15 - 17:30_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,0:15:00,5/8/2025,Thursday,00:15 - 00:30,1,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_00:15:00_00:15 - 00:30_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,0:00:00,5/8/2025,Thursday,00:00 - 00:15,1,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_00:00:00_00:00 - 00:15_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,8:00:00,5/8/2025,Thursday,08:00 - 08:15,2,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_08:00:00_08:00 - 08:15_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,4:30:00,5/8/2025,Thursday,04:30 - 04:45,2,,Weekday,,India,7th Floor,India_LOC-IN-KALWA_2025-05-08_04:30:00_04:30 - 04:45_7th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,6:30:00,5/8/2025,Thursday,06:30 - 06:45,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_06:30:00_06:30 - 06:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,14:30:00,5/8/2025,Thursday,14:30 - 14:45,36,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_14:30:00_14:30 - 14:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,0:00:00,5/8/2025,Thursday,00:00 - 00:15,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_00:00:00_00:00 - 00:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,23:00:00,5/8/2025,Thursday,23:00 - 23:15,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_23:00:00_23:00 - 23:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,16:15:00,5/8/2025,Thursday,16:15 - 16:30,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_16:15:00_16:15 - 16:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,4:00:00,5/8/2025,Thursday,04:00 - 04:15,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_04:00:00_04:00 - 04:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,3:00:00,5/8/2025,Thursday,03:00 - 03:15,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_03:00:00_03:00 - 03:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,12:45:00,5/8/2025,Thursday,12:45 - 13:00,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_12:45:00_12:45 - 13:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,20:30:00,5/8/2025,Thursday,20:30 - 20:45,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_20:30:00_20:30 - 20:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,15:00:00,5/8/2025,Thursday,15:00 - 15:15,38,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_15:00:00_15:00 - 15:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,2:45:00,5/8/2025,Thursday,02:45 - 03:00,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_02:45:00_02:45 - 03:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,5:30:00,5/8/2025,Thursday,05:30 - 05:45,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_05:30:00_05:30 - 05:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,9:00:00,5/8/2025,Thursday,09:00 - 09:15,16,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_09:00:00_09:00 - 09:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,18:30:00,5/8/2025,Thursday,18:30 - 18:45,11,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_18:30:00_18:30 - 18:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,7:15:00,5/8/2025,Thursday,07:15 - 07:30,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_07:15:00_07:15 - 07:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,21:45:00,5/8/2025,Thursday,21:45 - 22:00,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_21:45:00_21:45 - 22:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,7:30:00,5/8/2025,Thursday,07:30 - 07:45,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_07:30:00_07:30 - 07:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,17:15:00,5/8/2025,Thursday,17:15 - 17:30,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_17:15:00_17:15 - 17:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,14:00:00,5/8/2025,Thursday,14:00 - 14:15,46,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_14:00:00_14:00 - 14:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,1:30:00,5/8/2025,Thursday,01:30 - 01:45,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_01:30:00_01:30 - 01:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,7:00:00,5/8/2025,Thursday,07:00 - 07:15,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_07:00:00_07:00 - 07:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,9:30:00,5/8/2025,Thursday,09:30 - 09:45,27,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_09:30:00_09:30 - 09:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,0:15:00,5/8/2025,Thursday,00:15 - 00:30,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_00:15:00_00:15 - 00:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,18:15:00,5/8/2025,Thursday,18:15 - 18:30,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_18:15:00_18:15 - 18:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,14:45:00,5/8/2025,Thursday,14:45 - 15:00,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_14:45:00_14:45 - 15:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,20:00:00,5/8/2025,Thursday,20:00 - 20:15,3,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_20:00:00_20:00 - 20:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,14:15:00,5/8/2025,Thursday,14:15 - 14:30,26,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_14:15:00_14:15 - 14:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,9:45:00,5/8/2025,Thursday,09:45 - 10:00,9,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_09:45:00_09:45 - 10:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,4:15:00,5/8/2025,Thursday,04:15 - 04:30,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_04:15:00_04:15 - 04:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,10:45:00,5/8/2025,Thursday,10:45 - 11:00,12,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_10:45:00_10:45 - 11:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,11:00:00,5/8/2025,Thursday,11:00 - 11:15,45,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_11:00:00_11:00 - 11:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,9:15:00,5/8/2025,Thursday,09:15 - 09:30,15,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_09:15:00_09:15 - 09:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,8:45:00,5/8/2025,Thursday,08:45 - 09:00,11,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_08:45:00_08:45 - 09:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,22:45:00,5/8/2025,Thursday,22:45 - 23:00,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_22:45:00_22:45 - 23:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,19:45:00,5/8/2025,Thursday,19:45 - 20:00,4,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_19:45:00_19:45 - 20:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,21:30:00,5/8/2025,Thursday,21:30 - 21:45,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_21:30:00_21:30 - 21:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,3:45:00,5/8/2025,Thursday,03:45 - 04:00,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_03:45:00_03:45 - 04:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,19:15:00,5/8/2025,Thursday,19:15 - 19:30,5,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_19:15:00_19:15 - 19:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,13:15:00,5/8/2025,Thursday,13:15 - 13:30,12,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_13:15:00_13:15 - 13:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,12:00:00,5/8/2025,Thursday,12:00 - 12:15,37,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_12:00:00_12:00 - 12:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,1:15:00,5/8/2025,Thursday,01:15 - 01:30,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_01:15:00_01:15 - 01:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,8:00:00,5/8/2025,Thursday,08:00 - 08:15,4,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_08:00:00_08:00 - 08:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,2:00:00,5/8/2025,Thursday,02:00 - 02:15,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_02:00:00_02:00 - 02:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,15:30:00,5/8/2025,Thursday,15:30 - 15:45,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_15:30:00_15:30 - 15:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,21:15:00,5/8/2025,Thursday,21:15 - 21:30,4,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_21:15:00_21:15 - 21:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,4:30:00,5/8/2025,Thursday,04:30 - 04:45,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_04:30:00_04:30 - 04:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,8:30:00,5/8/2025,Thursday,08:30 - 08:45,12,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_08:30:00_08:30 - 08:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,21:00:00,5/8/2025,Thursday,21:00 - 21:15,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_21:00:00_21:00 - 21:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,15:45:00,5/8/2025,Thursday,15:45 - 16:00,3,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_15:45:00_15:45 - 16:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,10:30:00,5/8/2025,Thursday,10:30 - 10:45,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_10:30:00_10:30 - 10:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,13:30:00,5/8/2025,Thursday,13:30 - 13:45,48,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_13:30:00_13:30 - 13:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,6:45:00,5/8/2025,Thursday,06:45 - 07:00,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_06:45:00_06:45 - 07:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,4:45:00,5/8/2025,Thursday,04:45 - 05:00,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_04:45:00_04:45 - 05:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,16:30:00,5/8/2025,Thursday,16:30 - 16:45,7,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_16:30:00_16:30 - 16:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,18:00:00,5/8/2025,Thursday,18:00 - 18:15,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_18:00:00_18:00 - 18:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,17:45:00,5/8/2025,Thursday,17:45 - 18:00,4,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_17:45:00_17:45 - 18:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,22:15:00,5/8/2025,Thursday,22:15 - 22:30,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_22:15:00_22:15 - 22:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,1:00:00,5/8/2025,Thursday,01:00 - 01:15,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_01:00:00_01:00 - 01:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,20:45:00,5/8/2025,Thursday,20:45 - 21:00,4,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_20:45:00_20:45 - 21:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,12:15:00,5/8/2025,Thursday,12:15 - 12:30,14,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_12:15:00_12:15 - 12:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,19:30:00,5/8/2025,Thursday,19:30 - 19:45,3,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_19:30:00_19:30 - 19:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,6:00:00,5/8/2025,Thursday,06:00 - 06:15,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_06:00:00_06:00 - 06:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,22:30:00,5/8/2025,Thursday,22:30 - 22:45,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_22:30:00_22:30 - 22:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,16:45:00,5/8/2025,Thursday,16:45 - 17:00,3,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_16:45:00_16:45 - 17:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,17:30:00,5/8/2025,Thursday,17:30 - 17:45,3,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_17:30:00_17:30 - 17:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,11:45:00,5/8/2025,Thursday,11:45 - 12:00,25,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_11:45:00_11:45 - 12:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,22:00:00,5/8/2025,Thursday,22:00 - 22:15,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_22:00:00_22:00 - 22:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,5:00:00,5/8/2025,Thursday,05:00 - 05:15,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_05:00:00_05:00 - 05:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,10:00:00,5/8/2025,Thursday,10:00 - 10:15,39,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_10:00:00_10:00 - 10:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,7:45:00,5/8/2025,Thursday,07:45 - 08:00,4,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_07:45:00_07:45 - 08:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,1:45:00,5/8/2025,Thursday,01:45 - 02:00,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_01:45:00_01:45 - 02:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,11:30:00,5/8/2025,Thursday,11:30 - 11:45,46,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_11:30:00_11:30 - 11:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,18:45:00,5/8/2025,Thursday,18:45 - 19:00,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_18:45:00_18:45 - 19:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,0:45:00,5/8/2025,Thursday,00:45 - 01:00,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_00:45:00_00:45 - 01:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,3:30:00,5/8/2025,Thursday,03:30 - 03:45,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_03:30:00_03:30 - 03:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,15:15:00,5/8/2025,Thursday,15:15 - 15:30,12,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_15:15:00_15:15 - 15:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,10:15:00,5/8/2025,Thursday,10:15 - 10:30,26,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_10:15:00_10:15 - 10:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,11:15:00,5/8/2025,Thursday,11:15 - 11:30,15,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_11:15:00_11:15 - 11:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,23:30:00,5/8/2025,Thursday,23:30 - 23:45,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_23:30:00_23:30 - 23:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,2:15:00,5/8/2025,Thursday,02:15 - 02:30,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_02:15:00_02:15 - 02:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,17:00:00,5/8/2025,Thursday,17:00 - 17:15,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_17:00:00_17:00 - 17:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,0:30:00,5/8/2025,Thursday,00:30 - 00:45,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_00:30:00_00:30 - 00:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,2:30:00,5/8/2025,Thursday,02:30 - 02:45,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_02:30:00_02:30 - 02:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,16:00:00,5/8/2025,Thursday,16:00 - 16:15,2,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_16:00:00_16:00 - 16:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,8:15:00,5/8/2025,Thursday,08:15 - 08:30,8,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_08:15:00_08:15 - 08:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,13:45:00,5/8/2025,Thursday,13:45 - 14:00,16,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_13:45:00_13:45 - 14:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,19:00:00,5/8/2025,Thursday,19:00 - 19:15,3,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_19:00:00_19:00 - 19:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,5:45:00,5/8/2025,Thursday,05:45 - 06:00,1,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_05:45:00_05:45 - 06:00_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,3:15:00,5/8/2025,Thursday,03:15 - 03:30,3,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_03:15:00_03:15 - 03:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,5:15:00,5/8/2025,Thursday,05:15 - 05:30,3,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_05:15:00_05:15 - 05:30_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,13:00:00,5/8/2025,Thursday,13:00 - 13:15,42,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_13:00:00_13:00 - 13:15_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,12:30:00,5/8/2025,Thursday,12:30 - 12:45,49,,Weekday,,India,8th Floor,India_LOC-IN-KALWA_2025-05-08_12:30:00_12:30 - 12:45_8th Floor_RND Building_Weekday_Thursday,LOC-IN-KALWA
RND Building,22:00:00,5/30/2025,Friday,22:00 - 22:15,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-30_22:00:00_22:00 - 22:15_Ground Floor_RND Building_Weekday_Friday,LOC-IN-KALWA
RND Building,21:45:00,5/30/2025,Friday,21:45 - 22:00,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-30_21:45:00_21:45 - 22:00_Ground Floor_RND Building_Weekday_Friday,LOC-IN-KALWA
RND Building,21:30:00,5/30/2025,Friday,21:30 - 21:45,1,,Weekday,,India,Ground Floor,India_LOC-IN-KALWA_2025-05-30_21:30:00_21:30 - 21:45_Ground Floor_RND Building_Weekday_Friday,LOC-IN-KALWA
RND Building,23:30:00,5/30/2025,Friday,23:30 - 23:45,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-30_23:30:00_23:30 - 23:45_1st Floor_RND Building_Weekday_Friday,LOC-IN-KALWA
RND Building,21:30:00,5/30/2025,Friday,21:30 - 21:45,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-30_21:30:00_21:30 - 21:45_1st Floor_RND Building_Weekday_Friday,LOC-IN-KALWA
RND Building,23:15:00,5/30/2025,Friday,23:15 - 23:30,1,,Weekday,,India,1st Floor,India_LOC-IN-KALWA_2025-05-30_23:15:00_23:15 - 23:30_1st Floor_RND Building_Weekday_Friday,LOC-IN-KALWA
